gender,SeniorCitizen,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No_phone_service,MultipleLines_Yes,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,OnlineBackup_No_internet_service,OnlineBackup_Yes,DeviceProtection_No_internet_service,DeviceProtection_Yes,TechSupport_No_internet_service,TechSupport_Yes,StreamingTV_No_internet_service,StreamingTV_Yes,StreamingMovies_No_internet_service,StreamingMovies_Yes,Contract_One_year,Contract_Two_year,PaymentMethod_Credit_card__automatic_,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check
0,0,0,0.09722222222222221,1,0,0.016442451420029924,0.016853219478421416,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,0.38888888888888884,0,1,0.41454907822620835,0.19192822524809602,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
1,0,0,0.041666666666666664,1,1,0.6741405082212257,0.026084698822986384,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,1,0.9583333333333333,1,1,0.9003487792725461,0.8624798061389338,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
1,1,1,0.1111111111111111,1,1,0.6183358246138516,0.06515693514885762,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0,0,0.013888888888888888,1,0,0.016442451420029924,0.0001442418647588273,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,0,1.0,1,1,0.9103139013452916,0.9296734364181861,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True
1,0,0,0.5833333333333333,1,1,0.8958644743398106,0.527042464804985,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
1,0,0,0.25,1,1,0.4977578475336323,0.14781906300484654,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
1,0,0,0.1388888888888889,1,1,0.6741405082212257,0.09408031387029772,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,1,0.4444444444444444,1,0,0.7613353263577479,0.3591910916224325,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True
1,0,1,0.05555555555555555,1,1,0.8300946686596912,0.03989729979229172,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0.4722222222222222,1,0,0.07673143996013956,0.11095661204708056,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,1,0,0.7777777777777777,1,1,0.8196312904833086,0.6541945534271867,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,0,0.041666666666666664,0,1,0.32087693074240164,0.015756981306254327,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0.08333333333333333,1,1,0.9118086696562034,0.07508077544426496,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,0,1,0.7916666666666666,1,0,0.013452914798206289,0.14461689360720056,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0.18055555555555555,1,1,0.5336322869955158,0.10443687975998155,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0.1111111111111111,1,1,0.020428500249128068,0.01655896607431341,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,0,1,0.9305555555555555,1,1,0.35675137020428505,0.4407339026078929,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,0,0.7222222222222222,1,1,0.8759342301943199,0.6309946918993768,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1,0,1,0.8194444444444444,1,0,0.014449427005480853,0.13494691899376876,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,1,0,0.013888888888888888,1,1,0.5306427503736922,0.0060985460420032315,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0.027777777777777776,0,1,0.16641753861484807,0.0057639049157627515,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0.4444444444444444,1,0,0.009965122072745414,0.0718151396261251,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,1,0.3055555555555555,1,1,0.5719980069755854,0.1842026309716132,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0.013888888888888888,1,1,0.5186846038863977,0.005960073851834756,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
1,0,1,0.013888888888888888,1,1,0.31390134529147984,0.0035887375951996307,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,0,0.75,1,0,0.9237668161434976,0.6919051465497347,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0.5833333333333333,1,1,0.4912805181863479,0.3304234941149319,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
0,0,0,0.3333333333333333,1,0,0.0199302441454908,0.05354258019847681,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,0,0,0.16666666666666666,1,1,0.41255605381165916,0.08181398569120701,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
0,0,0,0.25,1,0,0.016940707523667192,0.04058389106854374,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,0.5555555555555556,1,1,0.3672147483806677,0.24468036002769444,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,0,0.2222222222222222,1,1,0.7289486796213254,0.1755423494114932,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
0,0,1,0.7222222222222222,1,0,0.04633781763826611,0.14266097392107085,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0.1388888888888889,1,0,0.015944195316392656,0.019224555735056544,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,0,0.3055555555555555,1,1,0.7628300946686598,0.2450957765981999,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
0,0,0,0.986111111111111,1,0,0.014449427005480853,0.15702746365105008,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,0.041666666666666664,1,1,0.6611858495266567,0.028392568659127627,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,0.3055555555555555,1,0,0.6467364225211759,0.21083544888068315,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0.18055555555555555,1,0,0.013452914798206289,0.02849642280175398,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0.4722222222222222,1,1,0.4230194319880419,0.22903300253865683,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,1,0,0.4583333333333333,1,1,0.9172894867962132,0.4196457419801523,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,1,0,0.027777777777777776,1,1,0.25660189337319383,0.008521809369951536,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0.5138888888888888,1,0,0.6063776781265571,0.3338333717978306,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True
0,0,0,0.15277777777777776,1,1,0.8081714000996513,0.11979575351950152,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0.2222222222222222,0,1,0.1704035874439462,0.06160858527579045,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0,0,0.4583333333333333,1,1,0.6472346786248131,0.3160685437341334,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0.20833333333333331,1,1,0.30493273542600896,0.0842891760904685,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0.861111111111111,1,1,0.6133532635774789,0.5539983844911147,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0.611111111111111,1,1,0.3163926258096662,0.24466882067851373,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0.4583333333333333,1,1,0.5530642750373693,0.2753577198246019,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True
0,0,1,0.18055555555555555,1,0,0.34927752864972605,0.08069466882067852,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
0,0,0,0.375,1,0,0.5959142999501744,0.23772790214631895,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True
1,0,0,0.3333333333333333,1,0,0.06178375685102147,0.06621855527348258,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,1,0,0.19444444444444442,1,1,0.7693074240159442,0.14476113547195937,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0.2777777777777778,1,0,0.009965122072745414,0.04576505885068082,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,0,0.013888888888888888,1,1,0.5256601893373195,0.0060408492960997,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0.986111111111111,1,1,0.661684105630294,0.7077775213477959,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
1,0,0,1.0,1,0,0.5107125062282014,0.5642107085160397,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
0,0,1,0.15277777777777776,1,1,0.00847035376183361,0.018636048926840527,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,0.9583333333333333,1,0,0.7708021923268561,0.7491864758827602,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
1,0,0,0.5555555555555556,0,0,0.43497757847533636,0.287647126702054,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
0,1,0,0.6944444444444444,1,1,0.5246636771300449,0.395343872605585,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0.40277777777777773,1,1,0.8525161933233684,0.3399492268636049,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,1,0.40277777777777773,0,1,0.17189835575485798,0.11612624048003695,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0.4305555555555555,1,1,0.47832585949177886,0.23090237710593123,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
